location,year_week,new_cases,new_deaths,total_cases,total_deaths,people_vaccinated,people_fully_vaccinated,total_vaccinations
United States,2020-01-20/2020-01-26,7.0,0.0,7.0,0.0,,,
United States,2020-01-27/2020-02-02,2.0,0.0,9.0,0.0,,,
United States,2020-02-03/2020-02-09,11.0,0.0,20.0,0.0,,,
United States,2020-02-10/2020-02-16,4.0,0.0,24.0,0.0,,,
United States,2020-02-17/2020-02-23,16.0,0.0,40.0,0.0,,,
United States,2020-02-24/2020-03-01,33.0,1.0,73.0,1.0,,,
United States,2020-03-02/2020-03-08,391.0,18.0,464.0,19.0,,,
United States,2020-03-09/2020-03-15,3465.0,50.0,3929.0,69.0,,,
United States,2020-03-16/2020-03-22,27486.0,305.0,31415.0,374.0,,,
United States,2020-03-23/2020-03-29,94894.0,1732.0,126309.0,2106.0,,,
United States,2020-03-30/2020-04-05,176151.0,6642.0,302460.0,8748.0,,,
United States,2020-04-06/2020-04-12,219172.0,13889.0,521632.0,22637.0,,,
United States,2020-04-13/2020-04-19,196150.0,15898.0,717782.0,38535.0,,,
United States,2020-04-20/2020-04-26,205165.0,14899.0,922947.0,53434.0,,,
United States,2020-04-27/2020-05-03,198436.0,13635.0,1121383.0,67069.0,,,
United States,2020-05-04/2020-05-10,182246.0,12758.0,1303629.0,79827.0,,,
United States,2020-05-11/2020-05-17,169032.0,10130.0,1472661.0,89957.0,,,
United States,2020-05-18/2020-05-24,166325.0,8558.0,1638986.0,98515.0,,,
United States,2020-05-25/2020-05-31,146436.0,6810.0,1785422.0,105325.0,,,
United States,2020-06-01/2020-06-07,149780.0,5987.0,1935202.0,111312.0,,,
United States,2020-06-08/2020-06-14,151876.0,5370.0,2087078.0,116682.0,,,
United States,2020-06-15/2020-06-21,180021.0,4455.0,2267099.0,121137.0,,,
United States,2020-06-22/2020-06-28,258278.0,6081.0,2525377.0,127218.0,,,
United States,2020-06-29/2020-07-05,342166.0,4451.0,2867543.0,131669.0,,,
United States,2020-07-06/2020-07-12,392205.0,5529.0,3259748.0,137198.0,,,
United States,2020-07-13/2020-07-19,466267.0,6666.0,3726015.0,143864.0,,,
United States,2020-07-20/2020-07-26,467901.0,7726.0,4193916.0,151590.0,,,
United States,2020-07-27/2020-08-02,431250.0,8146.0,4625166.0,159736.0,,,
United States,2020-08-03/2020-08-09,375909.0,7799.0,5001075.0,167535.0,,,
United States,2020-08-10/2020-08-16,362662.0,7404.0,5363737.0,174939.0,,,
United States,2020-08-17/2020-08-23,315788.0,6677.0,5679525.0,181616.0,,,
United States,2020-08-24/2020-08-30,294946.0,6343.0,5974471.0,187959.0,,,
United States,2020-08-31/2020-09-06,295253.0,5705.0,6269724.0,193664.0,,,
United States,2020-09-07/2020-09-13,245621.0,4977.0,6515345.0,198641.0,,,
United States,2020-09-14/2020-09-20,280977.0,5176.0,6796322.0,203817.0,,,
United States,2020-09-21/2020-09-27,304774.0,4776.0,7101096.0,208593.0,,,
United States,2020-09-28/2020-10-04,298348.0,4687.0,7399444.0,213280.0,,,
United States,2020-10-05/2020-10-11,334249.0,4615.0,7733693.0,217895.0,,,
United States,2020-10-12/2020-10-18,387634.0,4801.0,8121327.0,222696.0,,,
United States,2020-10-19/2020-10-25,449438.0,5723.0,8570765.0,228419.0,,,
United States,2020-10-26/2020-11-01,559394.0,6096.0,9130159.0,234515.0,,,
United States,2020-11-02/2020-11-08,790094.0,7204.0,9920253.0,241719.0,,,
United States,2020-11-09/2020-11-15,1004845.0,8717.0,10925098.0,250436.0,,,
United States,2020-11-16/2020-11-22,1175483.0,10820.0,12100581.0,261256.0,,,
United States,2020-11-23/2020-11-29,1162401.0,11950.0,13262982.0,273206.0,,,
United States,2020-11-30/2020-12-06,1280932.0,14801.0,14543914.0,288007.0,,,
United States,2020-12-07/2020-12-13,1468482.0,17714.0,16012396.0,305721.0,36817.0,9669.0,45620.0
United States,2020-12-14/2020-12-20,1517928.0,18866.0,17530324.0,324587.0,1207930.0,14813.0,1246202.0
United States,2020-12-21/2020-12-27,1360122.0,18333.0,18890446.0,342920.0,3034790.0,26034.0,3114027.0
United States,2020-12-28/2021-01-03,1380995.0,19650.0,20271441.0,362570.0,6087979.0,62303.0,6264523.0
United States,2021-01-04/2021-01-10,1667151.0,21497.0,21938592.0,384067.0,10538948.0,1223570.0,11989784.0
United States,2021-01-11/2021-01-17,1589955.0,23312.0,23528547.0,407379.0,16333247.0,2517266.0,19218336.0
United States,2021-01-18/2021-01-24,1265861.0,22495.0,24794408.0,429874.0,22905931.0,4267342.0,27690932.0
United States,2021-01-25/2021-01-31,1068625.0,22249.0,25863033.0,452123.0,29904700.0,7439022.0,38066296.0
United States,2021-02-01/2021-02-07,857250.0,20100.0,26720283.0,472223.0,36796219.0,12045089.0,49827294.0
United States,2021-02-08/2021-02-14,670572.0,19838.0,27390855.0,492061.0,43783854.0,17777513.0,62811106.0
United States,2021-02-15/2021-02-21,473485.0,14432.0,27864340.0,506493.0,48639402.0,23207465.0,73358924.0
United States,2021-02-22/2021-02-28,465751.0,13360.0,28330091.0,519853.0,56236747.0,30163870.0,88232689.0
United States,2021-03-01/2021-03-07,420739.0,10446.0,28750830.0,530299.0,66654619.0,36884011.0,105176040.0
United States,2021-03-08/2021-03-14,384000.0,8559.0,29134830.0,538858.0,78486481.0,44548562.0,123329855.0
United States,2021-03-15/2021-03-21,379551.0,6264.0,29514381.0,545122.0,90645717.0,51336336.0,141598741.0
United States,2021-03-22/2021-03-28,417818.0,6111.0,29932199.0,551233.0,102813395.0,59944968.0,161894806.0
United States,2021-03-29/2021-04-04,449960.0,5352.0,30382159.0,556585.0,115173732.0,70491683.0,183796134.0
United States,2021-04-05/2021-04-11,455950.0,4903.0,30838109.0,561488.0,129298792.0,83968805.0,208353016.0
United States,2021-04-12/2021-04-18,467217.0,4875.0,31305326.0,566363.0,139542431.0,95002531.0,229457616.0
United States,2021-04-19/2021-04-25,406095.0,4721.0,31711421.0,571084.0,147668988.0,106030337.0,248816796.0
United States,2021-04-26/2021-05-02,338407.0,4493.0,32049828.0,575577.0,154165237.0,116839223.0,265965311.0
United States,2021-05-03/2021-05-09,292324.0,4451.0,32342152.0,580028.0,158745361.0,126979633.0,280233338.0
United States,2021-05-10/2021-05-16,233350.0,3973.0,32575502.0,584001.0,163954568.0,135415319.0,293481568.0
United States,2021-05-17/2021-05-23,181609.0,3624.0,32757111.0,587625.0,169761157.0,142316361.0,305713996.0
United States,2021-05-24/2021-05-30,147811.0,3534.0,32904922.0,591159.0,173548922.0,146993999.0,313793224.0
United States,2021-05-31/2021-06-06,99112.0,2675.0,33004034.0,593834.0,176162803.0,151544876.0,320687243.0
United States,2021-06-07/2021-06-13,99565.0,2624.0,33103599.0,596458.0,178563805.0,156577925.0,327839088.0
United States,2021-06-14/2021-06-20,80627.0,1762.0,33184226.0,598220.0,180680215.0,160255045.0,333379912.0
United States,2021-06-21/2021-06-27,87637.0,2101.0,33271863.0,600321.0,182659719.0,162797623.0,337692191.0
United States,2021-06-28/2021-07-04,97037.0,1717.0,33368900.0,602038.0,184353899.0,164721942.0,341168658.0
United States,2021-07-05/2021-07-11,286510.0,1509.0,33655410.0,603547.0,186052633.0,166570606.0,344551459.0
United States,2021-07-12/2021-07-18,222579.0,1931.0,33877989.0,605478.0,187899544.0,168265353.0,347945224.0
United States,2021-07-19/2021-07-25,359027.0,2084.0,34237016.0,607562.0,190404278.0,169837362.0,351877915.0
United States,2021-07-26/2021-08-01,547086.0,2927.0,34784102.0,610489.0,193481569.0,171409424.0,356377861.0
United States,2021-08-02/2021-08-08,743056.0,4453.0,35527158.0,614942.0,196904648.0,173053736.0,361288186.0
United States,2021-08-09/2021-08-15,886464.0,5637.0,36413622.0,620579.0,200144925.0,175053978.0,366460189.0
United States,2021-08-16/2021-08-22,1019966.0,8055.0,37433588.0,628634.0,203127143.0,177504482.0,372365945.0
United States,2021-08-23/2021-08-29,1094890.0,10183.0,38528478.0,638817.0,206022846.0,180288967.0,378546537.0
United States,2021-08-30/2021-09-05,1144251.0,11709.0,39672729.0,650526.0,208562153.0,182921411.0,384258974.0
United States,2021-09-06/2021-09-12,1022570.0,12085.0,40695299.0,662611.0,210607970.0,185287936.0,389063721.0
United States,2021-09-13/2021-09-19,1037454.0,13590.0,41732753.0,676201.0,212572910.0,187775224.0,393890824.0
United States,2021-09-20/2021-09-26,852294.0,13384.0,42585047.0,689585.0,214259208.0,189946325.0,398708697.0
United States,2021-09-27/2021-10-03,755688.0,12992.0,43340735.0,702577.0,216007702.0,191843635.0,405558325.0
United States,2021-10-04/2021-10-10,681984.0,11684.0,44022719.0,714261.0,217514823.0,193482792.0,411684148.0
United States,2021-10-11/2021-10-17,582237.0,10462.0,44604956.0,724723.0,218895529.0,194924200.0,417150471.0
United States,2021-10-18/2021-10-24,508543.0,11091.0,45113499.0,735814.0,220286860.0,196194757.0,423237304.0
United States,2021-10-25/2021-10-31,526186.0,8915.0,45639685.0,744729.0,222040977.0,197453679.0,432682634.0
United States,2021-11-01/2021-11-07,510211.0,7407.0,46149896.0,752136.0,224322708.0,198657527.0,442506916.0
United States,2021-11-08/2021-11-14,557180.0,7529.0,46707076.0,759665.0,227844476.0,199689487.0,452850774.0
United States,2021-11-15/2021-11-21,676876.0,10276.0,47383952.0,769941.0,231031022.0,200732420.0,463719983.0
United States,2021-11-22/2021-11-28,592394.0,5690.0,47976346.0,775631.0,233066603.0,201767312.0,471524229.0
United States,2021-11-29/2021-12-05,751017.0,8304.0,48727363.0,783935.0,235641697.0,204510766.0,484289046.0
United States,2021-12-06/2021-12-12,834969.0,8586.0,49562332.0,792521.0,238043102.0,206770864.0,496026495.0
United States,2021-12-13/2021-12-19,899109.0,9065.0,50461441.0,801586.0,240372099.0,208287813.0,506593781.0
United States,2021-12-20/2021-12-26,1417419.0,11001.0,51878860.0,812587.0,242298905.0,209327540.0,514683134.0
United States,2021-12-27/2022-01-02,2712038.0,9146.0,54590898.0,821733.0,244273172.0,210470142.0,522418645.0
United States,2022-01-03/2022-01-09,4682897.0,11716.0,59273795.0,833449.0,246520085.0,211824316.0,531249385.0
United States,2022-01-10/2022-01-16,5650933.0,14380.0,64924728.0,847829.0,248547760.0,212942215.0,539128831.0
United States,2022-01-17/2022-01-23,5042888.0,16308.0,69967616.0,864137.0,250027965.0,213958687.0,544955362.0
United States,2022-01-24/2022-01-30,3789262.0,18403.0,73756878.0,882540.0,251242366.0,215054605.0,549872736.0
United States,2022-01-31/2022-02-06,2188710.0,18654.0,75945588.0,901194.0,252139748.0,216061149.0,553560912.0
United States,2022-02-07/2022-02-13,1222112.0,17550.0,77167700.0,918744.0,252934964.0,216960327.0,556723665.0
United States,2022-02-14/2022-02-20,708156.0,15372.0,77875856.0,934116.0,253567361.0,217673905.0,559282790.0
United States,2022-02-21/2022-02-27,458272.0,13046.0,78334128.0,947162.0,254102085.0,218248519.0,561411021.0
United States,2022-02-28/2022-03-06,332509.0,9678.0,78666637.0,956840.0,254532794.0,218714464.0,563134718.0
United States,2022-03-07/2022-03-13,234332.0,8606.0,78900969.0,965446.0,254880482.0,219086931.0,564482230.0
United States,2022-03-14/2022-03-20,208740.0,3245.0,79109709.0,968691.0,255215101.0,219412342.0,565781754.0
United States,2022-03-21/2022-03-27,193469.0,4991.0,79303178.0,973682.0,255535508.0,219694844.0,566972545.0
United States,2022-03-28/2022-04-03,194464.0,4172.0,79497642.0,977854.0,255919851.0,220050252.0,569538505.0
United States,2022-04-04/2022-04-10,201192.0,3467.0,79698834.0,981321.0,256323660.0,220445290.0,573050619.0
United States,2022-04-11/2022-04-17,247939.0,3123.0,79946773.0,984444.0,256698250.0,220802371.0,576333501.0
United States,2022-04-18/2022-04-24,300721.0,2443.0,80247494.0,986887.0,257051474.0,221138859.0,579352566.0
United States,2022-04-25/2022-05-01,378549.0,2242.0,80626043.0,989129.0,257375268.0,221451411.0,582105667.0
United States,2022-05-02/2022-05-08,465658.0,2641.0,81091701.0,991770.0,257671645.0,221731449.0,584521044.0
United States,2022-05-09/2022-05-15,604955.0,1966.0,81696656.0,993736.0,257980848.0,222017005.0,587055539.0
United States,2022-05-16/2022-05-22,734495.0,2081.0,82431151.0,995817.0,258304471.0,222305332.0,589672496.0
United States,2022-05-23/2022-05-29,740720.0,2629.0,83171871.0,998446.0,258610853.0,222573516.0,592137372.0
United States,2022-05-30/2022-06-05,675627.0,1979.0,83847498.0,1000425.0,258858400.0,222785994.0,593994792.0
United States,2022-06-06/2022-06-12,741044.0,2284.0,84588542.0,1002709.0,259124284.0,223006519.0,595877362.0
United States,2022-06-13/2022-06-19,672256.0,2202.0,85260798.0,1004911.0,259366956.0,223205380.0,597492627.0
United States,2022-06-20/2022-06-26,709637.0,2501.0,85970435.0,1007412.0,259754754.0,223390755.0,599129200.0
United States,2022-06-27/2022-07-03,773772.0,2642.0,86744207.0,1010054.0,260165261.0,223565753.0,600665121.0
United States,2022-07-04/2022-07-10,743769.0,2454.0,87487976.0,1012508.0,260507798.0,223724043.0,602008303.0
United States,2022-07-11/2022-07-17,888229.0,2785.0,88376205.0,1015293.0,260921546.0,223935533.0,604046436.0
United States,2022-07-18/2022-07-24,908695.0,3187.0,89284900.0,1018480.0,261332967.0,224194593.0,606199644.0
United States,2022-07-25/2022-07-31,947983.0,3113.0,90232883.0,1021593.0,261697671.0,224439379.0,607987438.0
United States,2022-08-01/2022-08-07,788051.0,3261.0,91020934.0,1024854.0,262028289.0,224655055.0,609450014.0
United States,2022-08-08/2022-08-14,701618.0,3442.0,91722552.0,1028296.0,262329900.0,224855433.0,610733034.0
United States,2022-08-15/2022-08-21,644925.0,3231.0,92367477.0,1031527.0,262606068.0,225041495.0,611877494.0
United States,2022-08-22/2022-08-28,610329.0,3221.0,92977806.0,1034748.0,262854932.0,225212203.0,612863903.0
United States,2022-08-29/2022-09-04,580363.0,3090.0,93558169.0,1037838.0,263049702.0,225349696.0,613577190.0
United States,2022-09-05/2022-09-11,449509.0,2625.0,94007678.0,1040463.0,263324442.0,225574327.0,615691059.0
United States,2022-09-12/2022-09-18,406901.0,2899.0,94414579.0,1043362.0,263698609.0,225883830.0,619181453.0
United States,2022-09-19/2022-09-25,368725.0,2705.0,94783304.0,1046067.0,264100436.0,226218677.0,623214027.0
United States,2022-09-26/2022-10-02,321234.0,2982.0,95104538.0,1049049.0,264503867.0,226551881.0,627510797.0
United States,2022-10-03/2022-10-09,280584.0,2560.0,95385122.0,1051609.0,264919112.0,226887995.0,632045454.0
United States,2022-10-10/2022-10-16,251280.0,2274.0,95636402.0,1053883.0,265338561.0,227224763.0,636652216.0
United States,2022-10-17/2022-10-23,283734.0,2955.0,95920136.0,1056838.0,265764364.0,227555255.0,641199944.0
United States,2022-10-24/2022-10-30,255156.0,3081.0,96175292.0,1059919.0,266183346.0,227882024.0,645776076.0
United States,2022-10-31/2022-11-06,267304.0,2463.0,96442596.0,1062382.0,266563145.0,228164045.0,649603308.0
United States,2022-11-07/2022-11-13,282897.0,2290.0,96725493.0,1064672.0,266905647.0,228415707.0,652909399.0
United States,2022-11-14/2022-11-20,274984.0,2202.0,97000477.0,1066874.0,267238218.0,228656952.0,655969930.0
United States,2022-11-21/2022-11-27,300171.0,2619.0,97300648.0,1069493.0,267445430.0,228805692.0,657771833.0
United States,2022-11-28/2022-12-04,302599.0,1763.0,97603247.0,1071256.0,267696637.0,228996839.0,660035121.0
United States,2022-12-05/2022-12-11,462223.0,3035.0,98065470.0,1074291.0,267946136.0,229178156.0,662273358.0
United States,2022-12-12/2022-12-18,446014.0,2652.0,98511484.0,1076943.0,268189266.0,229348598.0,664373850.0
United States,2022-12-19/2022-12-25,508009.0,3033.0,99019493.0,1079976.0,268369780.0,229469676.0,665742181.0
United States,2022-12-26/2023-01-01,392203.0,2480.0,99411696.0,1082456.0,268543519.0,229581410.0,666962231.0
United States,2023-01-02/2023-01-08,471714.0,2764.0,99883410.0,1085220.0,268727160.0,229705356.0,668235802.0
United States,2023-01-09/2023-01-15,448092.0,4407.0,100331502.0,1089627.0,268895977.0,229820112.0,669415509.0
United States,2023-01-16/2023-01-22,308025.0,3664.0,100639527.0,1093291.0,269025413.0,229903884.0,670221095.0
United States,2023-01-23/2023-01-29,294867.0,3743.0,100934394.0,1097034.0,269143355.0,229980890.0,670909681.0
United States,2023-01-30/2023-02-05,285402.0,3452.0,101219796.0,1100486.0,269248683.0,230050328.0,671495506.0
United States,2023-02-06/2023-02-12,278228.0,3440.0,101498024.0,1103926.0,269346716.0,230115461.0,672030694.0
United States,2023-02-13/2023-02-19,254372.0,2857.0,101752396.0,1106783.0,269432480.0,230171334.0,672486324.0
United States,2023-02-20/2023-02-26,267168.0,2362.0,102019564.0,1109145.0,269511249.0,230222906.0,672894784.0
United States,2023-02-27/2023-03-05,227828.0,2197.0,102247392.0,1111342.0,269593370.0,230277012.0,673306999.0
United States,2023-03-06/2023-03-12,170593.0,1887.0,102417985.0,1113229.0,269672126.0,230327518.0,673691159.0
United States,2023-03-13/2023-03-19,126613.0,1741.0,102544598.0,1114970.0,269747896.0,230373359.0,674046252.0
United States,2023-03-20/2023-03-26,152968.0,2084.0,102697566.0,1117054.0,269822476.0,230419125.0,674388697.0
United States,2023-03-27/2023-04-02,176358.0,1746.0,102873924.0,1118800.0,269893364.0,230462101.0,674708566.0
United States,2023-04-03/2023-04-09,103472.0,1729.0,102977396.0,1120529.0,269960431.0,230499516.0,674988543.0
United States,2023-04-10/2023-04-16,104057.0,1290.0,103081453.0,1121819.0,270025562.0,230537246.0,675261871.0
United States,2023-04-17/2023-04-23,98467.0,1198.0,103179920.0,1123017.0,270082185.0,230568579.0,675599153.0
United States,2023-04-24/2023-04-30,86484.0,1046.0,103266404.0,1124063.0,270148532.0,230601588.0,676107562.0
United States,2023-05-01/2023-05-07,77165.0,1146.0,103343569.0,1125209.0,270218749.0,230633139.0,676661397.0
United States,2023-05-08/2023-05-14,93260.0,1943.0,103436829.0,1127152.0,270227181.0,230637348.0,676728782.0
United States,2023-05-15/2023-05-21,0.0,759.0,103436829.0,1127911.0,,,
United States,2023-05-22/2023-05-28,0.0,743.0,103436829.0,1128654.0,,,
United States,2023-05-29/2023-06-04,0.0,697.0,103436829.0,1129351.0,,,
United States,2023-06-05/2023-06-11,0.0,633.0,103436829.0,1129984.0,,,
United States,2023-06-12/2023-06-18,0.0,613.0,103436829.0,1130597.0,,,
United States,2023-06-19/2023-06-25,0.0,584.0,103436829.0,1131181.0,,,
United States,2023-06-26/2023-07-02,0.0,543.0,103436829.0,1131724.0,,,
United States,2023-07-03/2023-07-09,0.0,493.0,103436829.0,1132217.0,,,
United States,2023-07-10/2023-07-16,0.0,510.0,103436829.0,1132727.0,,,
United States,2023-07-17/2023-07-23,0.0,540.0,103436829.0,1133267.0,,,
United States,2023-07-24/2023-07-30,0.0,554.0,103436829.0,1133821.0,,,
United States,2023-07-31/2023-08-06,0.0,672.0,103436829.0,1134493.0,,,
United States,2023-08-07/2023-08-13,0.0,754.0,103436829.0,1135247.0,,,
United States,2023-08-14/2023-08-20,0.0,925.0,103436829.0,1136172.0,,,
United States,2023-08-21/2023-08-27,0.0,1068.0,103436829.0,1137240.0,,,
United States,2023-08-28/2023-09-03,0.0,1189.0,103436829.0,1138429.0,,,
United States,2023-09-04/2023-09-10,0.0,1317.0,103436829.0,1139746.0,,,
United States,2023-09-11/2023-09-17,0.0,1411.0,103436829.0,1141157.0,,,
United States,2023-09-18/2023-09-24,0.0,1417.0,103436829.0,1142574.0,,,
United States,2023-09-25/2023-10-01,0.0,1459.0,103436829.0,1144033.0,,,
United States,2023-10-02/2023-10-08,0.0,1402.0,103436829.0,1145435.0,,,
United States,2023-10-09/2023-10-15,0.0,1316.0,103436829.0,1146751.0,,,
United States,2023-10-16/2023-10-22,0.0,1392.0,103436829.0,1148143.0,,,
United States,2023-10-23/2023-10-29,0.0,1291.0,103436829.0,1149434.0,,,
United States,2023-10-30/2023-11-05,0.0,1247.0,103436829.0,1150681.0,,,
United States,2023-11-06/2023-11-12,0.0,1392.0,103436829.0,1152073.0,,,
United States,2023-11-13/2023-11-19,0.0,1431.0,103436829.0,1153504.0,,,
United States,2023-11-20/2023-11-26,0.0,1427.0,103436829.0,1154931.0,,,
United States,2023-11-27/2023-12-03,0.0,1733.0,103436829.0,1156664.0,,,
United States,2023-12-04/2023-12-10,0.0,1793.0,103436829.0,1158457.0,,,
United States,2023-12-11/2023-12-17,0.0,1850.0,103436829.0,1160307.0,,,
United States,2023-12-18/2023-12-24,0.0,1937.0,103436829.0,1162244.0,,,
United States,2023-12-25/2023-12-31,0.0,2232.0,103436829.0,1164476.0,,,
United States,2024-01-01/2024-01-07,0.0,2496.0,103436829.0,1166972.0,,,
United States,2024-01-08/2024-01-14,0.0,2585.0,103436829.0,1169557.0,,,
United States,2024-01-15/2024-01-21,0.0,2366.0,103436829.0,1171923.0,,,
United States,2024-01-22/2024-01-28,0.0,2135.0,103436829.0,1174058.0,,,
United States,2024-01-29/2024-02-04,0.0,1741.0,103436829.0,1175799.0,,,
United States,2024-02-05/2024-02-11,0.0,1615.0,103436829.0,1177414.0,,,
United States,2024-02-12/2024-02-18,0.0,1390.0,103436829.0,1178804.0,,,
United States,2024-02-19/2024-02-25,0.0,1322.0,103436829.0,1180126.0,,,
United States,2024-02-26/2024-03-03,0.0,1267.0,103436829.0,1181393.0,,,
United States,2024-03-04/2024-03-10,0.0,1099.0,103436829.0,1182492.0,,,
United States,2024-03-11/2024-03-17,0.0,1039.0,103436829.0,1183531.0,,,
United States,2024-03-18/2024-03-24,0.0,841.0,103436829.0,1184372.0,,,
United States,2024-03-25/2024-03-31,0.0,737.0,103436829.0,1185109.0,,,
United States,2024-04-01/2024-04-07,0.0,630.0,103436829.0,1185739.0,,,
United States,2024-04-08/2024-04-14,0.0,563.0,103436829.0,1186302.0,,,
United States,2024-04-15/2024-04-21,0.0,493.0,103436829.0,1186795.0,,,
United States,2024-04-22/2024-04-28,0.0,426.0,103436829.0,1187221.0,,,
United States,2024-04-29/2024-05-05,0.0,421.0,103436829.0,1187642.0,,,
United States,2024-05-06/2024-05-12,0.0,330.0,103436829.0,1187972.0,,,
United States,2024-05-13/2024-05-19,0.0,334.0,103436829.0,1188306.0,,,
United States,2024-05-20/2024-05-26,0.0,341.0,103436829.0,1188647.0,,,
United States,2024-05-27/2024-06-02,0.0,321.0,103436829.0,1188968.0,,,
United States,2024-06-03/2024-06-09,0.0,302.0,103436829.0,1189270.0,,,
United States,2024-06-10/2024-06-16,0.0,357.0,103436829.0,1189627.0,,,
United States,2024-06-17/2024-06-23,0.0,414.0,103436829.0,1190041.0,,,
United States,2024-06-24/2024-06-30,0.0,400.0,103436829.0,1190441.0,,,
United States,2024-07-01/2024-07-07,0.0,446.0,103436829.0,1190887.0,,,
United States,2024-07-08/2024-07-14,0.0,474.0,103436829.0,1191361.0,,,
