location,year_week,new_cases,positivity_rate,people_vaccinated,cases_norm,positivity_z,vacc_norm,risk_score,risk_level
Australia,2023-01-30/2023-02-05,18922.0,,,0.06243223749722022,,,0.03121611874861011,Low
Australia,2023-02-06/2023-02-12,17067.0,,,0.05631175337517479,,,0.028155876687587397,Low
Australia,2023-02-13/2023-02-19,17927.0,,,0.0591492824021069,,,0.02957464120105345,Low
Australia,2023-02-20/2023-02-26,17814.0,,,0.058776444285777454,,,0.029388222142888727,Low
Australia,2023-02-27/2023-03-05,18262.0,,,0.06025459894166767,,,0.030127299470833833,Low
Australia,2023-03-06/2023-03-12,19780.0,,,0.06526316761943853,,,0.03263158380971926,Low
Australia,2023-03-13/2023-03-19,21681.0,,,0.07153542654990125,,,0.035767713274950624,Low
Australia,2023-03-20/2023-03-26,23014.0,,,0.07593359654164603,,,0.03796679827082301,Low
Australia,2023-03-27/2023-04-02,25521.0,,,0.08420532360038882,,,0.04210266180019441,Low
Australia,2023-04-03/2023-04-09,27650.0,,,0.09122985766822424,,,0.04561492883411212,Low
Australia,2023-04-10/2023-04-16,27055.0,,,0.08926668351587004,,,0.04463334175793502,Low
Australia,2023-04-17/2023-04-23,29966.0,,,0.09887138932679955,,,0.049435694663399775,Low
Australia,2023-04-24/2023-04-30,29431.0,,,0.09710618231585923,,,0.04855309115792961,Low
Australia,2023-05-01/2023-05-07,29663.0,,,0.09787165526265951,,,0.048935827631329754,Low
Australia,2023-05-08/2023-05-14,31859.0,,,0.10511725263840709,,,0.05255862631920354,Low
Australia,2023-05-15/2023-05-21,37720.0,,,0.1244553429021851,,,0.06222767145109255,Low
Australia,2023-05-22/2023-05-28,41012.0,,,0.13531714006109266,,,0.06765857003054633,Low
Australia,2023-05-29/2023-06-04,39051.0,,,0.12884691398921608,,,0.06442345699460804,Low
Australia,2023-06-05/2023-06-11,33125.0,,,0.1092943593222397,,,0.05464717966111985,Low
Australia,2023-06-12/2023-06-18,22769.0,,,0.07512523071420606,,,0.03756261535710303,Low
Australia,2023-06-19/2023-06-25,16822.0,,,0.05550338754773483,,,0.027751693773867415,Low
Australia,2023-06-26/2023-07-02,13551.0,,,0.04471087888832212,,,0.02235543944416106,Low
Australia,2023-07-03/2023-07-09,10511.0,,,0.0346805437233528,,,0.0173402718616764,Low
Australia,2023-07-10/2023-07-16,7826.0,,,0.0258215141450822,,,0.0129107570725411,Low
Australia,2023-07-17/2023-07-23,6495.0,,,0.021429943058051227,,,0.010714971529025613,Low
Australia,2023-07-24/2023-07-30,5525.0,,,0.01822947427186036,,,0.00911473713593018,Low
Australia,2023-07-31/2023-08-06,5410.0,,,0.01785003725081711,,,0.008925018625408555,Low
Australia,2023-08-07/2023-08-13,5116.0,,,0.016879998257889158,,,0.008439999128944579,Low
Australia,2023-08-14/2023-08-20,5194.0,,,0.017137355541727184,,,0.008568677770863592,Low
Australia,2023-08-21/2023-08-27,5176.0,,,0.017077965399303025,,,0.008538982699651513,Low
Australia,2023-08-28/2023-09-03,5491.0,,,0.018117292891725832,,,0.009058646445862916,Low
Australia,2023-09-04/2023-09-10,5033.0,,,0.01660614371226664,,,0.00830307185613332,Low
Australia,2023-09-11/2023-09-17,5017.0,,,0.016553352474556273,,,0.008276676237278137,Low
Australia,2023-09-18/2023-09-24,5189.0,,,0.017120858279942697,,,0.008560429139971348,Low
Australia,2023-09-25/2023-10-01,5393.0,,,0.017793946560749847,,,0.008896973280374924,Low
Australia,2023-10-02/2023-10-08,5561.0,,,0.01834825455670868,,,0.00917412727835434,Low
Australia,2023-10-09/2023-10-15,4691.0,,,0.015477731006207592,,,0.007738865503103796,Low
Australia,2023-10-16/2023-10-22,5358.0,,,0.017678465728258427,,,0.008839232864129213,Low
Australia,2023-10-23/2023-10-29,6347.0,,,0.020941624109230353,,,0.010470812054615176,Low
Australia,2023-10-30/2023-11-05,7687.0,,,0.025362890267473407,,,0.012681445133736704,Low
Australia,2023-11-06/2023-11-12,10293.0,,,0.03396126310954908,,,0.01698063155477454,Low
Australia,2023-11-13/2023-11-19,10799.0,,,0.03563078600213937,,,0.017815393001069685,Low
Australia,2023-11-20/2023-11-26,10282.0,,,0.0339249691336232,,,0.0169624845668116,Low
Australia,2023-11-27/2023-12-03,9620.0,,,0.03174073167335686,,,0.01587036583667843,Low
Australia,2023-12-04/2023-12-10,9981.0,,,0.03293183397419697,,,0.016465916987098483,Low
Australia,2023-12-11/2023-12-17,10497.0,,,0.034634351390356234,,,0.017317175695178117,Low
Australia,2023-12-18/2023-12-24,11146.0,,,0.036775695969982904,,,0.018387847984991452,Low
Australia,2023-12-25/2023-12-31,10734.0,,,0.03541632159894101,,,0.017708160799470504,Low
Australia,2024-01-01/2024-01-07,9818.0,,,0.03239402324002262,,,0.01619701162001131,Low
Australia,2024-01-08/2024-01-14,11054.0,,,0.036472146353148306,,,0.018236073176574153,Low
Australia,2024-01-15/2024-01-21,10792.0,,,0.03560768983564108,,,0.01780384491782054,Low
Australia,2024-01-22/2024-01-28,9043.0,,,0.029836947663426826,,,0.014918473831713413,Low
Australia,2024-01-29/2024-02-04,7918.0,,,0.026125063761916797,,,0.013062531880958399,Low
Australia,2024-02-05/2024-02-11,8100.0,,,0.0267255640908722,,,0.0133627820454361,Low
Australia,2024-02-12/2024-02-18,7461.0,,,0.024617214034814504,,,0.012308607017407252,Low
Australia,2024-02-19/2024-02-25,7398.0,,,0.024409348536329943,,,0.012204674268164972,Low
Australia,2024-02-26/2024-03-03,7388.0,,,0.024376354012760965,,,0.012188177006380483,Low
Australia,2024-03-04/2024-03-10,6719.0,,,0.022169020385996333,,,0.011084510192998167,Low
Australia,2024-03-11/2024-03-17,6514.0,,,0.021492632652832286,,,0.010746316326416143,Low
Australia,2024-03-18/2024-03-24,5201.0,,,0.01716045170822547,,,0.008580225854112736,Low
Australia,2024-03-25/2024-03-31,4698.0,,,0.015500827172705876,,,0.007750413586352938,Low
Australia,2024-04-01/2024-04-07,4281.0,,,0.014124955539879492,,,0.007062477769939746,Low
Australia,2024-04-08/2024-04-14,4522.0,,,0.014920123557891862,,,0.007460061778945931,Low
Australia,2024-04-15/2024-04-21,4424.0,,,0.014596777226915878,,,0.007298388613457939,Low
Australia,2024-04-22/2024-04-28,4657.0,,,0.015365549626073066,,,0.007682774813036533,Low
Australia,2024-04-29/2024-05-05,4866.0,,,0.016055135168664705,,,0.008027567584332353,Low
Australia,2024-05-06/2024-05-12,6769.0,,,0.022333993003841226,,,0.011166996501920613,Low
Australia,2024-05-13/2024-05-19,8003.0,,,0.02640551721225311,,,0.013202758606126555,Low
Australia,2024-05-20/2024-05-26,0.0,,,0.0,,,0.0,Low
Australia,2024-05-27/2024-06-02,0.0,,,0.0,,,0.0,Low
Australia,2024-06-03/2024-06-09,0.0,,,0.0,,,0.0,Low
Australia,2024-06-10/2024-06-16,0.0,,,0.0,,,0.0,Low
Australia,2024-06-17/2024-06-23,0.0,,,0.0,,,0.0,Low
Australia,2024-06-24/2024-06-30,0.0,,,0.0,,,0.0,Low
Australia,2024-07-01/2024-07-07,0.0,,,0.0,,,0.0,Low
Australia,2024-07-08/2024-07-14,0.0,,,0.0,,,0.0,Low
Australia,2024-07-15/2024-07-21,0.0,,,0.0,,,0.0,Low
Australia,2024-07-22/2024-07-28,0.0,,,0.0,,,0.0,Low
Australia,2024-07-29/2024-08-04,0.0,,,0.0,,,0.0,Low
China,2019-12-30/2020-01-05,1.0,,,-0.00033303586718839436,,,-0.00016651793359419718,Low
China,2020-01-06/2020-01-12,44.0,,,-0.00022731019506509457,,,-0.00011365509753254729,Low
China,2020-01-13/2020-01-19,80.0,,,-0.0001387956788688436,,,-6.93978394344218e-05,Low
China,2020-01-20/2020-01-26,1860.0,,,0.004237755399723566,,,0.002118877699861783,Low
China,2020-01-27/2020-02-02,12426.0,,,0.030216765903323225,,,0.015108382951661612,Low
China,2020-02-03/2020-02-09,22840.0,,,0.05582204844964983,,,0.027911024224824915,Low
China,2020-02-10/2020-02-16,31333.0,,,0.07670409806228204,,,0.03835204903114102,Low
China,2020-02-17/2020-02-23,8458.0,,,0.020460499229247562,,,0.010230249614623781,Low
China,2020-02-24/2020-03-01,2926.0,,,0.006858768573756998,,,0.003429384286878499,Low
China,2020-03-02/2020-03-08,891.0,,,0.0018552396721078102,,,0.0009276198360539051,Low
China,2020-03-09/2020-03-15,189.0,,,0.00012920660628091632,,,6.460330314045816e-05,Low
China,2020-03-16/2020-03-22,450.0,,,0.0007709368487037358,,,0.0003854684243518679,Low
China,2020-03-23/2020-03-29,843.0,,,0.0017372203171794756,,,0.0008686101585897378,Low
China,2020-03-30/2020-04-05,589.0,,,0.001112701230683705,,,0.0005563506153418525,Low
China,2020-04-06/2020-04-12,552.0,,,0.001021727977926447,,,0.0005108639889632235,Low
China,2020-04-13/2020-04-19,719.0,,,0.0014323369836146112,,,0.0007161684918073056,Low
China,2020-04-20/2020-04-26,137.0,,,1.3523051085537925e-06,,,6.761525542768963e-07,Low
China,2020-04-27/2020-05-03,55.0,,,-0.00020026409289401788,,,-0.00010013204644700894,Low
China,2020-05-04/2020-05-10,37.0,,,-0.0002445213509921434,,,-0.0001222606754960717,Low
China,2020-05-11/2020-05-17,54.0,,,-0.00020272282945502486,,,-0.00010136141472751243,Low
China,2020-05-18/2020-05-24,41.0,,,-0.00023468640474811549,,,-0.00011734320237405774,Low
China,2020-05-25/2020-05-31,45.0,,,-0.0002248514585040876,,,-0.0001124257292520438,Low
China,2020-06-01/2020-06-07,59.0,,,-0.00019042914664999,,,-9.5214573324995e-05,Low
China,2020-06-08/2020-06-14,100.0,,,-8.962094764870416e-05,,,-4.481047382435208e-05,Low
China,2020-06-15/2020-06-21,268.0,,,0.0003234467946004671,,,0.00016172339730023355,Low
China,2020-06-22/2020-06-28,193.0,,,0.0001390415525249442,,,6.95207762624721e-05,Low
China,2020-06-29/2020-07-05,116.0,0.0,,-5.028116267259261e-05,-0.1945659308177547,,-0.06812321636755043,Low
China,2020-07-06/2020-07-12,216.0,0.0,,0.00019559249342810455,-0.1945659308177547,,-0.0680002795395001,Low
China,2020-07-13/2020-07-19,415.0,0.0,,0.0006848810690684918,-0.1945659308177547,,-0.0677556352516799,Low
China,2020-07-20/2020-07-26,902.0,0.0,,0.001882285774278887,-0.1945659308177547,,-0.0671569328990747,Low
China,2020-07-27/2020-08-02,1463.0,5.714285714285715e-05,,0.003261636985003798,0.08898751874611148,,0.03277645005364092,Low
China,2020-08-03/2020-08-09,847.0,0.0,,0.0017470552634235037,-0.1945659308177547,,-0.06722454815450239,Low
China,2020-08-10/2020-08-16,612.0,0.0,,0.0011692521715868653,-0.1945659308177547,,-0.06751344970042071,Low
China,2020-08-17/2020-08-23,380.0,0.0,,0.0005988252894332479,-0.1945659308177547,,-0.06779866314149752,Low
China,2020-08-24/2020-08-30,210.0,0.0,,0.00018084007406206273,-0.1945659308177547,,-0.06800765574918312,Low
China,2020-08-31/2020-09-06,166.0,0.0,,7.265566537775597e-05,-0.1945659308177547,,-0.06806174795352526,Low
China,2020-09-07/2020-09-13,149.0,0.0,,3.085714384063745e-05,-0.1945659308177547,,-0.06808264721429383,Low
China,2020-09-14/2020-09-20,174.0,0.0,,9.232555786581174e-05,-0.1945659308177547,,-0.06805191300728124,Low
China,2020-09-21/2020-09-27,126.0,0.0,,-2.5693797062522896e-05,-0.1945659308177547,,-0.0681109226847454,Low
China,2020-09-28/2020-10-04,155.0,0.0,,4.560956320667928e-05,-0.1945659308177547,,-0.0680752710046108,Low
China,2020-10-05/2020-10-11,184.0,0.0,,0.00011691292347588145,-0.1945659308177547,,-0.0680396193244762,Low
China,2020-10-12/2020-10-18,184.0,0.0,,0.00011691292347588145,-0.1945659308177547,,-0.0680396193244762,Low
China,2020-10-19/2020-10-25,185.0,0.0,,0.00011937166003688843,-0.1945659308177547,,-0.0680383899561957,Low
China,2020-10-26/2020-11-01,247.0,0.0,,0.00027181332681932066,-0.1945659308177547,,-0.06796216912280448,Low
China,2020-11-02/2020-11-08,274.0,0.0,,0.0003381992139665089,-0.1945659308177547,,-0.06792897617923088,Low
China,2020-11-09/2020-11-15,233.0,0.0,,0.00023739101496522306,-0.1945659308177547,,-0.06797938027873153,Low
China,2020-11-16/2020-11-22,220.0,0.0,,0.00020542743967213244,-0.1945659308177547,,-0.06799536206637807,Low
China,2020-11-23/2020-11-29,681.0,0.0,,0.0013389049942963463,-0.1945659308177547,,-0.06742862328906597,Low
China,2020-11-30/2020-12-06,831.0,0.0,,0.001707715478447392,-0.1945659308177547,,-0.06724421804699045,Low
China,2020-12-07/2020-12-13,790.0,0.0,,0.001606907279446106,-0.1945659308177547,,-0.0672946221464911,Low
China,2020-12-14/2020-12-20,766.0,0.0,,0.0015478976019819388,-0.1945659308177547,,-0.06732412698522318,Low
China,2020-12-21/2020-12-27,608.0,0.0,,0.0011594172253428373,-0.1945659308177547,,-0.06751836717354273,Low
China,2020-12-28/2021-01-03,648.0,0.0,,0.0012577666877831163,-0.1945659308177547,,-0.06746919244232258,Low
China,2021-01-04/2021-01-10,680.0,0.0,,0.0013364462577353394,-0.1945659308177547,,-0.06742985265734647,Low
China,2021-01-11/2021-01-17,1142.0,0.0,,0.00247238254892056,-0.1945659308177547,,-0.06686188451175386,Low
China,2021-01-18/2021-01-24,1342.0,0.0,,0.0029641298611219544,-0.1945659308177547,,-0.06661601085565316,Low
China,2021-01-25/2021-01-31,838.0,0.0,,0.0017249266343744409,-0.1945659308177547,,-0.06723561246902693,Low
China,2021-02-01/2021-02-07,342.0,0.0,,0.000505393300114983,-0.1945659308177547,,-0.06784537913615665,Low
China,2021-02-08/2021-02-14,220.0,0.0,,0.00020542743967213244,-0.1945659308177547,,-0.06799536206637807,Low
China,2021-02-15/2021-02-21,164.0,0.0,,6.773819225574203e-05,-0.1945659308177547,,-0.06806420669008627,Low
China,2021-02-22/2021-02-28,220.0,0.0,,0.00020542743967213244,-0.1945659308177547,,-0.06799536206637807,Low
China,2021-03-01/2021-03-07,181.0,0.0,,0.00010953671379286054,-0.1945659308177547,,-0.06804330742931772,Low
China,2021-03-08/2021-03-14,262.0,0.0,,0.0003086943752344252,-0.1945659308177547,,-0.06794372859859693,Low
China,2021-03-15/2021-03-21,176.0,0.0,,9.724303098782569e-05,-0.1945659308177547,,-0.06804945427072023,Low
China,2021-03-22/2021-03-28,159.0,0.0,,5.5444509450707165e-05,-0.1945659308177547,,-0.06807035353148878,Low
China,2021-03-29/2021-04-04,210.0,0.0,,0.00018084007406206273,-0.1945659308177547,,-0.06800765574918312,Low
China,2021-04-05/2021-04-11,205.0,0.0,,0.00016854639125702786,-0.1945659308177547,,-0.06801380259058563,Low
China,2021-04-12/2021-04-18,202.0,0.0,,0.00016117018157400695,-0.1945659308177547,,-0.06801749069542715,Low
China,2021-04-19/2021-04-25,169.0,0.0,,8.003187506077688e-05,-0.1945659308177547,,-0.06805805984868375,Low
China,2021-04-26/2021-05-02,183.0,0.0,,0.00011445418691487449,-0.1945659308177547,,-0.0680408486927567,Low
China,2021-05-03/2021-05-09,141.0,0.0,,1.1187251352581679e-05,-0.1945659308177547,,-0.06809248216053786,Low
China,2021-05-10/2021-05-16,617.0,0.0,,0.0011815458543919,-0.1945659308177547,,-0.0675073028590182,Low
China,2021-05-17/2021-05-23,2762.0,0.0,,0.006455535777751855,-0.1945659308177547,,-0.06487030789733822,Low
China,2021-05-24/2021-05-30,3959.0,0.0,,0.0093986434412772,-0.1945659308177547,,-0.06339875406557555,Low
China,2021-05-31/2021-06-06,3521.0,0.0,,0.008321716827556147,-0.1945659308177547,,-0.06393721737243607,Low
China,2021-06-07/2021-06-13,1634.0,0.0,622000000.0,0.00368208093693599,-0.1945659308177547,-2.181223565303811,0.26092649947782554,Low
China,2021-06-14/2021-06-20,1247.0,0.0,,0.002730549887826292,-0.1945659308177547,,-0.066732800842301,Low
China,2021-06-21/2021-06-27,810.0,0.0,,0.0016560820106662456,-0.1945659308177547,,-0.06727003478088102,Low
China,2021-06-28/2021-07-04,538.0,0.0,,0.0009873056660723494,-0.1945659308177547,,-0.06760442295317796,Low
China,2021-07-05/2021-07-11,425.0,0.0,,0.0007094684346785616,-0.1945659308177547,,-0.06774334156887486,Low
China,2021-07-12/2021-07-18,377.0,0.0,,0.000591449079750227,-0.1945659308177547,,-0.06780235124633903,Low
China,2021-07-19/2021-07-25,515.0,0.0,,0.000930754725169189,-0.1945659308177547,,-0.06763269842362955,Low
China,2021-07-26/2021-08-01,624.0,0.0,,0.001198757010318949,-0.1945659308177547,,-0.06749869728105466,Low
China,2021-08-02/2021-08-08,847.0,0.0,,0.0017470552634235037,-0.1945659308177547,,-0.06722454815450239,Low
China,2021-08-09/2021-08-15,694.0,0.0,,0.001370868569589437,-0.1945659308177547,,-0.06741264150141943,Low
China,2021-08-16/2021-08-22,320.0,0.0,,0.0004513010957728296,-0.1945659308177547,,-0.06787242523832773,Low
China,2021-08-23/2021-08-29,297.0,0.0,1072500000.0,0.00039475015486966925,-0.1945659308177547,-0.0988050939515104,-0.053079936616052745,Low
China,2021-08-30/2021-09-05,236.0,0.0,,0.000244767224648244,-0.1945659308177547,,-0.06797569217389002,Low
China,2021-09-06/2021-09-12,313.0,0.0,1095000000.0,0.0004340899398457808,-0.1945659308177547,0.005200268102711073,-0.06866107103169791,Low
China,2021-09-13/2021-09-19,558.0,0.0,1100842000.0,0.0010364803972924888,-0.1945659308177547,0.032204682552522707,-0.0724105379704463,Low
China,2021-09-20/2021-09-26,393.0,0.0,,0.0006307888647263385,-0.1945659308177547,,-0.06778268135385097,Low
China,2021-09-27/2021-10-03,310.0,0.0,,0.0004267137301627599,-0.1945659308177547,,-0.06788471892113276,Low
China,2021-10-04/2021-10-10,250.0,0.0,,0.0002791895365023416,-0.1945659308177547,,-0.06795848101796298,Low
China,2021-10-11/2021-10-17,199.0,0.0,,0.00015379397189098603,-0.1945659308177547,,-0.06802117880026864,Low
China,2021-10-18/2021-10-24,311.0,0.0,,0.00042917246672376686,-0.1945659308177547,,-0.06788348955285226,Low
China,2021-10-25/2021-10-31,513.0,0.0,,0.000925837252047175,-0.1945659308177547,,-0.06763515716019056,Low
China,2021-11-01/2021-11-07,632.0,0.0,,0.0012184269028070046,-0.1945659308177547,,-0.06748886233481063,Low
China,2021-11-08/2021-11-14,550.0,0.0,,0.001016810504804433,-0.1945659308177547,,-0.06758967053381193,Low
China,2021-11-15/2021-11-21,252.0,0.0,1225000000.0,0.00028410700962435553,-0.1945659308177547,0.6061201377493239,-0.15887404294380053,Low
China,2021-11-22/2021-11-28,252.0,0.0,,0.00028410700962435553,-0.1945659308177547,,-0.06795602228140196,Low
China,2021-11-29/2021-12-05,629.0,0.0,,0.0012110506931239837,-0.1945659308177547,,-0.06749255043965215,Low
China,2021-12-06/2021-12-12,689.0,0.0,,0.001358574886784402,-0.1945659308177547,,-0.06741878834282194,Low
China,2021-12-13/2021-12-19,712.0,0.0,,0.0014151258276875623,-0.1945659308177547,,-0.06739051287237036,Low
China,2021-12-20/2021-12-26,1064.0,0.0,,0.0022806010971620164,-0.1945659308177547,,-0.06695777523763313,Low
China,2021-12-27/2022-01-02,1650.0,0.0,1259967000.0,0.0037214207219121017,-0.1945659308177547,0.7677537153026556,-0.18140042272065643,Low
China,2022-01-03/2022-01-09,1643.0,0.0,1262264000.0,0.003704209565985053,-0.1945659308177547,0.7783715071532576,-0.18300169707621028,Low
China,2022-01-10/2022-01-16,1876.0,0.0,1263691000.0,0.004277095184699677,-0.1945659308177547,0.7849677583377632,-0.18370469194452876,Low
China,2022-01-17/2022-01-23,1323.0,0.0,1265034000.0,0.0029174138664628223,-0.1945659308177547,0.7911757228372662,-0.18531572727857265,Low
China,2022-01-24/2022-01-30,1642.0,0.0,1266070000.0,0.003701750829424046,-0.1945659308177547,0.7959645919522962,-0.18564188916434654,Low
China,2022-01-31/2022-02-06,2057.0,0.0,,0.004722126502241939,-0.1945659308177547,,-0.06573701253509318,Low
China,2022-02-07/2022-02-13,8591.0,0.0,1266426000.0,0.02078751119186149,-0.1945659308177547,0.7976101879030207,-0.1773458483757365,Low
China,2022-02-14/2022-02-20,31127.0,0.0,1268180000.0,0.0761975983307146,-0.1945659308177547,0.8057179836827143,-0.150856974173264,Low
China,2022-02-21/2022-02-27,120387.0,0.0,1269302000.0,0.2956644237661969,-0.1945659308177547,0.8109043844038182,-0.04190152156368841,Low
China,2022-02-28/2022-03-06,302580.0,0.0,,0.74362901402574,-0.1945659308177547,,0.30371643122665587,Low
China,2022-03-07/2022-03-13,158173.0,4.285714285714286e-05,,0.3885702434604063,0.018099156355144943,,0.20061982645450388,Low
China,2022-03-14/2022-03-20,84389.0,0.0002,1273811000.0,0.20715482504306792,0.7978711426557769,0.8317470589594841,0.25807025360713326,Low
China,2022-03-21/2022-03-27,43971.0,0.0003,1275541000.0,0.10777761072028816,1.2940896793925423,0.8397439156863198,0.38085860579458597,Low
China,2022-03-28/2022-04-03,32276.0,0.0004571428571428,1277709000.0,0.07902268663931161,2.073861665692891,0.849765410127811,0.637898114792996,Moderate
China,2022-04-04/2022-04-10,21648.0,0.0010285714285714,1278724000.0,0.052891234468929516,4.909396161331694,0.8544572075715904,1.616565692564819,High
China,2022-04-11/2022-04-17,30667.0,0.0016,1280156000.0,0.0750665795126514,7.744930656970498,0.8610765710587746,2.619097534037184,High
China,2022-04-18/2022-04-24,42303.0,,1282120000.0,0.10367643813652852,,0.8701550835509742,-0.07868504346438186,Low
China,2022-04-25/2022-05-01,91983.0,,1284935000.0,0.22582647048735488,,0.8831673099590912,-0.019561861250186247,Low
China,2022-05-02/2022-05-08,227721.0,,1286049000.0,0.5595704538053191,,0.8883167309959091,0.1465377172532732,Low
China,2022-05-09/2022-05-15,414077.0,,1287195000.0,1.0177707643683345,,0.8936140707698708,0.37484327156868663,Low
China,2022-05-16/2022-05-22,554051.0,,1288947000.0,1.3619299557587243,,0.9017126216284929,0.5457080846350882,Moderate
China,2022-05-23/2022-05-29,573340.0,,1289584000.0,1.409356525283988,,0.9046571289897613,0.5689796932935298,Moderate
China,2022-05-30/2022-06-05,513969.0,,1290836000.0,1.2633788769204428,,0.9104444495805117,0.4951227710231446,Moderate
China,2022-06-06/2022-06-12,489982.0,,,1.2044011630315685,,,0.6022005815157843,Moderate
China,2022-06-13/2022-06-19,406469.0,,1292334000.0,0.9990646966121933,,0.917368895463055,0.3619270139866384,Low
China,2022-06-20/2022-06-26,323183.0,,1293447000.0,0.7942863633921666,,0.9225136940393371,0.25876612759018275,Low
China,2022-06-27/2022-07-03,230021.0,,1294045000.0,0.5652255478956352,,0.9252779254397115,0.14382108513186087,Low
China,2022-07-04/2022-07-10,223915.0,,1295626000.0,0.5502125024541267,,0.9325860355467215,0.13521834589505513,Low
China,2022-07-11/2022-07-17,197555.0,,,0.48540020670598283,,,0.24270010335299141,Low
China,2022-07-18/2022-07-24,180690.0,,1298636000.0,0.4439336146046003,,0.9464996417593085,0.07999186103840389,Low
China,2022-07-25/2022-07-31,172003.0,,,0.4225745700991327,,,0.21128728504956634,Low
China,2022-08-01/2022-08-07,163340.0,,,0.40127453527112933,,,0.20063726763556466,Low
China,2022-08-08/2022-08-14,166696.0,,1301392000.0,0.40952605516986873,,0.9592391429958167,0.060877156135561855,Low
China,2022-08-15/2022-08-21,172424.0,,,0.42360969819131666,,,0.21180484909565833,Low
China,2022-08-22/2022-08-28,194464.0,,,0.4778002519959103,,,0.23890012599795515,Low
China,2022-08-29/2022-09-04,238044.0,,,0.5849519913245941,,,0.29247599566229704,Low
China,2022-09-05/2022-09-11,263288.0,,1302773000.0,0.6470203370706541,,0.965622760995678,0.17866675438597535,Low
China,2022-09-12/2022-09-18,297693.0,,,0.731613168452099,,,0.3658065842260495,Low
China,2022-09-19/2022-09-25,292476.0,,,0.7187859398133256,,,0.3593929699066628,Low
China,2022-09-26/2022-10-02,303092.0,,,0.7448878871449757,,,0.37244394357248783,Low
China,2022-10-03/2022-10-09,333830.0,,,0.8204645315572079,,,0.41023226577860394,Low
China,2022-10-10/2022-10-16,328910.0,,,0.8083675476770537,,,0.4041837738385268,Low
China,2022-10-17/2022-10-23,285348.0,,,0.7012600656064679,,,0.35063003280323396,Low
China,2022-10-24/2022-10-30,257994.0,,,0.6340037857166833,,,0.3170018928583416,Low
China,2022-10-31/2022-11-06,219102.0,,1303832000.0,0.5383786033860001,,0.97051794670303,0.12361160968754553,Low
China,2022-11-07/2022-11-13,171745.0,,,0.4219402160663929,,,0.21097010803319646,Low
China,2022-11-14/2022-11-20,158813.0,,,0.39014383485945076,,,0.19507191742972538,Low
China,2022-11-21/2022-11-27,144205.0,,,0.3542266111762609,,,0.17711330558813046,Low
China,2022-11-28/2022-12-04,146141.0,,1304631000.0,0.35898672515837043,,0.9742112926710889,0.03336166867852189,Low
China,2022-12-05/2022-12-11,1117898.0,,,2.7482811894728223,,,1.3741405947364111,High
China,2022-12-12/2022-12-18,11098550.0,,1307222000.0,27.288075164560176,,0.9861880879191994,13.496109369092208,High
China,2022-12-19/2022-12-25,40475477.0,,,99.51819962949303,,,49.75909981474651,High
China,2022-12-26/2023-01-01,24644876.0,,,60.594922168079506,,,30.297461084039753,High
China,2023-01-02/2023-01-08,8061762.0,,,19.821413480932936,,,9.910706740466468,High
China,2023-01-09/2023-01-15,2361571.0,,1310096000.0,5.806145464510045,,0.9994730394989253,2.753151776330184,High
China,2023-01-16/2023-01-22,755183.0,,1310189000.0,1.8564605577471787,,0.9999029283287494,0.7782448396242769,High
China,2023-01-23/2023-01-29,175542.0,,1310207000.0,0.4312760387885364,,0.9999861326183928,0.06564009950150929,Low
China,2023-01-30/2023-02-05,192969.0,,1310267000.0,0.4741244408372049,,1.0002634802505375,0.08702269838102183,Low
China,2023-02-06/2023-02-12,148174.0,,1310292000.0,0.3639853365868976,,1.0003790417639309,0.03193581202885917,Low
China,2023-02-13/2023-02-19,118748.0,,,0.2916345545427065,,,0.14581727727135324,Low
China,2023-02-20/2023-02-26,77670.0,,,0.19063457408966208,,,0.09531728704483104,Low
China,2023-02-27/2023-03-05,84790.0,,,0.20814077840403172,,,0.10407038920201586,Low
China,2023-03-06/2023-03-12,92268.0,,,0.22652721040724186,,,0.11326360520362093,Low
China,2023-03-13/2023-03-19,65301.0,,,0.16022246156656686,,,0.08011123078328343,Low
China,2023-03-20/2023-03-26,13602.0,,,0.033108240099067425,,,0.016554120049533712,Low
China,2023-03-27/2023-04-02,1060.0,,,0.0022707661509179886,,,0.0011353830754589943,Low
China,2023-04-03/2023-04-09,1228.0,,,0.0026838338931671596,,,0.0013419169465835798,Low
China,2023-04-10/2023-04-16,1699.0,,,0.0038418988134014433,,,0.0019209494067007216,Low
China,2023-04-17/2023-04-23,2206.0,,,0.0050884782498319785,,,0.0025442391249159892,Low
China,2023-04-24/2023-04-30,3082.0,,,0.007242331477274086,,,0.003621165738637043,Low
